HomeID,Date,Appliance,Room,Watts,HoursPerDay,SmartDevice
137,2025-09-17,Microwave,Kitchen,1223,0.9,True
137,2025-09-17,Desk Lamp,Office,39,2.1,True
137,2025-09-17,Laptop,Office,75,3.5,False
137,2025-09-17,Air Conditioner,Bedroom,1470,7.1,False
137,2025-09-17,Heater,Garage,1947,4.8,False
137,2025-09-17,Television,Living Room,244,4.9,True
137,2025-09-18,Washing Machine,Laundry,514,1.1,False
137,2025-09-18,Ceiling Fan,Bedroom,90,6.6,False
137,2025-09-18,Laptop,Office,77,3.3,True
137,2025-09-18,Refrigerator,Kitchen,144,24.0,True
137,2025-09-18,Desk Lamp,Office,48,2.3,True
137,2025-09-19,Television,Living Room,216,2.6,False
137,2025-09-19,Air Conditioner,Bedroom,1450,8.1,False
137,2025-09-19,Refrigerator,Kitchen,149,24.0,True
137,2025-09-19,Ceiling Fan,Bedroom,87,7.6,False
137,2025-09-19,Microwave,Kitchen,1068,0.5,False
137,2025-09-19,Laptop,Office,79,7.9,True
137,2025-09-19,Washing Machine,Laundry,504,1.5,False
137,2025-09-19,Desk Lamp,Office,57,6.9,True
137,2025-09-20,Laptop,Office,66,5.6,True
137,2025-09-20,Washing Machine,Laundry,545,1.7,True
137,2025-09-20,Television,Living Room,195,3.7,True
137,2025-09-20,Desk Lamp,Office,41,5.2,True
137,2025-09-20,Air Conditioner,Bedroom,1569,9.5,False
137,2025-09-20,Dryer,Laundry,2950,0.9,False
137,2025-09-21,Ceiling Fan,Bedroom,71,11.1,True
137,2025-09-21,Microwave,Kitchen,1252,0.6,False
137,2025-09-21,Heater,Garage,1934,2.6,False
137,2025-09-21,Laptop,Office,79,7.7,True
137,2025-09-21,Dryer,Laundry,2923,1.1,True
137,2025-09-21,Washing Machine,Laundry,486,1.6,False
137,2025-09-21,Television,Living Room,189,3.1,True
137,2025-09-21,Desk Lamp,Office,38,4.5,False
137,2025-09-22,Refrigerator,Kitchen,160,24.0,True
137,2025-09-22,Television,Living Room,187,4.1,True
137,2025-09-22,Laptop,Office,60,4.1,True
137,2025-09-22,Washing Machine,Laundry,454,1.1,False
137,2025-09-22,Desk Lamp,Office,43,4.5,True
137,2025-09-22,Air Conditioner,Bedroom,1485,9.4,False
137,2025-09-23,Dryer,Laundry,3134,1.4,False
137,2025-09-23,Desk Lamp,Office,59,6.3,False
137,2025-09-23,Laptop,Office,65,3.1,True
137,2025-09-23,Air Conditioner,Bedroom,1478,5.5,False
137,2025-09-23,Television,Living Room,189,5.0,True
137,2025-09-23,Microwave,Kitchen,1211,0.8,True
137,2025-09-23,Washing Machine,Laundry,514,1.4,False
137,2025-09-24,Heater,Garage,1668,3.3,False
137,2025-09-24,Microwave,Kitchen,1055,0.6,False
137,2025-09-24,Television,Living Room,181,5.4,True
137,2025-09-24,Dryer,Laundry,2962,1.1,False
137,2025-09-24,Refrigerator,Kitchen,168,24.0,True
137,2025-09-24,Laptop,Office,69,3.1,True
137,2025-09-24,Desk Lamp,Office,58,7.0,True
137,2025-09-25,Ceiling Fan,Bedroom,88,8.6,True
137,2025-09-25,Dryer,Laundry,3164,0.9,False
137,2025-09-25,Heater,Garage,1650,3.1,False
137,2025-09-25,Television,Living Room,226,5.4,True
137,2025-09-25,Washing Machine,Laundry,547,1.4,False
137,2025-09-26,Laptop,Office,71,7.5,False
137,2025-09-26,Washing Machine,Laundry,481,1.2,False
137,2025-09-26,Television,Living Room,192,3.6,True
137,2025-09-26,Air Conditioner,Bedroom,1451,9.5,False
137,2025-09-26,Ceiling Fan,Bedroom,71,11.1,True
137,2025-09-26,Microwave,Kitchen,1153,0.5,False
137,2025-09-26,Refrigerator,Kitchen,160,24.0,True
137,2025-09-26,Heater,Garage,1623,2.2,False
137,2025-09-27,Heater,Garage,1674,4.4,False
137,2025-09-27,Microwave,Kitchen,1081,0.9,True
137,2025-09-27,Dryer,Laundry,3002,1.0,False
137,2025-09-27,Ceiling Fan,Bedroom,72,11.6,True
137,2025-09-27,Desk Lamp,Office,49,6.4,True
137,2025-09-27,Air Conditioner,Bedroom,1581,4.6,False
137,2025-09-27,Refrigerator,Kitchen,145,24.0,True
137,2025-09-27,Laptop,Office,66,7.9,True
137,2025-09-28,Laptop,Office,62,6.4,True
137,2025-09-28,Air Conditioner,Bedroom,1442,7.9,False
137,2025-09-28,Refrigerator,Kitchen,158,24.0,True
137,2025-09-28,Ceiling Fan,Bedroom,90,6.7,True
137,2025-09-28,Dryer,Laundry,2864,1.1,True
137,2025-09-28,Desk Lamp,Office,42,7.7,True
138,2025-07-01,Heater,Garage,1903,3.4,False
138,2025-07-01,Refrigerator,Kitchen,146,24.0,True
138,2025-07-01,Air Conditioner,Bedroom,1579,8.1,False
138,2025-07-01,Desk Lamp,Office,36,5.3,True
138,2025-07-01,Ceiling Fan,Bedroom,85,6.5,True
138,2025-07-01,Microwave,Kitchen,1157,0.3,True
138,2025-07-02,Laptop,Office,61,7.8,True
138,2025-07-02,Refrigerator,Kitchen,170,24.0,True
138,2025-07-02,Heater,Garage,1873,4.9,False
138,2025-07-02,Television,Living Room,225,4.5,True
138,2025-07-02,Washing Machine,Laundry,465,1.4,False
138,2025-07-02,Dryer,Laundry,2996,1.2,False
138,2025-07-02,Microwave,Kitchen,1161,0.4,False
138,2025-07-03,Dryer,Laundry,2904,1.3,False
138,2025-07-03,Laptop,Office,66,4.8,False
138,2025-07-03,Air Conditioner,Bedroom,1541,4.3,False
138,2025-07-03,Refrigerator,Kitchen,161,24.0,False
138,2025-07-03,Microwave,Kitchen,1034,0.9,False
138,2025-07-03,Heater,Garage,1966,3.2,True
138,2025-07-04,Refrigerator,Kitchen,157,24.0,True
138,2025-07-04,Microwave,Kitchen,1295,0.6,False
138,2025-07-04,Desk Lamp,Office,41,6.1,True
138,2025-07-04,Ceiling Fan,Bedroom,78,10.0,False
138,2025-07-04,Dryer,Laundry,3036,1.1,False
138,2025-07-04,Washing Machine,Laundry,452,1.1,False
138,2025-07-04,Laptop,Office,69,3.2,True
138,2025-07-05,Refrigerator,Kitchen,144,24.0,True
138,2025-07-05,Laptop,Office,74,4.3,True
138,2025-07-05,Dryer,Laundry,2866,1.2,False
138,2025-07-05,Desk Lamp,Office,53,5.9,True
138,2025-07-05,Television,Living Room,250,2.2,True
138,2025-07-06,Microwave,Kitchen,1149,0.7,True
138,2025-07-06,Ceiling Fan,Bedroom,90,7.8,True
138,2025-07-06,Laptop,Office,75,7.0,True
138,2025-07-06,Washing Machine,Laundry,462,1.3,False
138,2025-07-06,Television,Living Room,227,4.1,False
138,2025-07-06,Heater,Garage,1803,2.9,False
138,2025-07-06,Air Conditioner,Bedroom,1535,6.0,True
138,2025-07-06,Refrigerator,Kitchen,143,24.0,False
138,2025-07-07,Dryer,Laundry,3198,1.5,False
138,2025-07-07,Air Conditioner,Bedroom,1486,9.4,False
138,2025-07-07,Laptop,Office,71,6.7,True
138,2025-07-07,Microwave,Kitchen,1108,0.5,False
138,2025-07-07,Refrigerator,Kitchen,141,24.0,True
138,2025-07-08,Heater,Garage,1641,2.8,False
138,2025-07-08,Laptop,Office,70,6.7,True
138,2025-07-08,Washing Machine,Laundry,462,1.5,True
138,2025-07-08,Refrigerator,Kitchen,148,24.0,False
138,2025-07-08,Air Conditioner,Bedroom,1401,5.0,False
138,2025-07-09,Refrigerator,Kitchen,168,24.0,True
138,2025-07-09,Laptop,Office,72,5.7,True
138,2025-07-09,Television,Living Room,239,5.1,True
138,2025-07-09,Heater,Garage,1971,3.3,False
138,2025-07-09,Dryer,Laundry,2834,1.2,False
138,2025-07-09,Microwave,Kitchen,1129,0.5,False
138,2025-07-10,Desk Lamp,Office,46,6.2,True
138,2025-07-10,Laptop,Office,60,3.0,True
138,2025-07-10,Microwave,Kitchen,1082,0.4,True
138,2025-07-10,Refrigerator,Kitchen,143,24.0,True
138,2025-07-10,Washing Machine,Laundry,467,1.1,False
138,2025-07-10,Dryer,Laundry,3101,1.0,False
138,2025-07-11,Washing Machine,Laundry,487,1.4,True
138,2025-07-11,Television,Living Room,229,2.4,False
138,2025-07-11,Desk Lamp,Office,50,7.4,True
138,2025-07-11,Air Conditioner,Bedroom,1555,4.2,False
138,2025-07-11,Laptop,Office,80,7.4,False
138,2025-07-11,Dryer,Laundry,3159,0.8,False
138,2025-07-11,Refrigerator,Kitchen,161,24.0,True
138,2025-07-12,Dryer,Laundry,2904,1.2,True
138,2025-07-12,Television,Living Room,239,2.2,True
138,2025-07-12,Ceiling Fan,Bedroom,70,10.4,True
138,2025-07-12,Air Conditioner,Bedroom,1597,6.7,True
138,2025-07-12,Refrigerator,Kitchen,154,24.0,False
138,2025-07-12,Laptop,Office,65,4.2,True
138,2025-07-12,Desk Lamp,Office,38,5.0,True
138,2025-07-13,Television,Living Room,208,3.6,True
138,2025-07-13,Ceiling Fan,Bedroom,71,10.1,True
138,2025-07-13,Desk Lamp,Office,51,7.9,True
138,2025-07-13,Refrigerator,Kitchen,152,24.0,False
138,2025-07-13,Dryer,Laundry,3172,1.4,True
138,2025-07-13,Laptop,Office,70,7.5,False
138,2025-07-14,Microwave,Kitchen,1230,0.9,True
138,2025-07-14,Laptop,Office,76,3.1,True
138,2025-07-14,Refrigerator,Kitchen,154,24.0,True
138,2025-07-14,Television,Living Room,247,5.3,True
138,2025-07-14,Desk Lamp,Office,48,2.5,True
138,2025-07-14,Dryer,Laundry,3099,1.1,False
138,2025-07-15,Dryer,Laundry,3053,1.0,True
138,2025-07-15,Desk Lamp,Office,44,4.7,True
138,2025-07-15,Microwave,Kitchen,1018,0.5,False
138,2025-07-15,Washing Machine,Laundry,516,1.3,False
138,2025-07-15,Heater,Garage,1679,3.6,False
138,2025-07-15,Laptop,Office,70,5.0,True
138,2025-07-15,Ceiling Fan,Bedroom,72,12.0,True
138,2025-07-16,Air Conditioner,Bedroom,1599,5.2,True
138,2025-07-16,Washing Machine,Laundry,499,1.8,False
138,2025-07-16,Heater,Garage,1834,3.0,False
138,2025-07-16,Desk Lamp,Office,32,4.9,True
138,2025-07-16,Ceiling Fan,Bedroom,82,9.0,True
138,2025-07-16,Laptop,Office,75,3.0,True
138,2025-07-16,Television,Living Room,221,3.5,True
138,2025-07-16,Dryer,Laundry,2973,0.9,False
138,2025-07-17,Heater,Garage,1744,2.8,True
138,2025-07-17,Ceiling Fan,Bedroom,79,8.9,True
138,2025-07-17,Washing Machine,Laundry,535,1.6,False
138,2025-07-17,Air Conditioner,Bedroom,1554,5.7,False
138,2025-07-17,Microwave,Kitchen,1081,1.0,False
138,2025-07-17,Refrigerator,Kitchen,164,24.0,True
138,2025-07-17,Desk Lamp,Office,31,7.3,True
138,2025-07-17,Television,Living Room,214,5.5,False
138,2025-07-18,Laptop,Office,74,4.6,True
138,2025-07-18,Television,Living Room,192,2.3,True
138,2025-07-18,Microwave,Kitchen,1108,0.7,True
138,2025-07-18,Ceiling Fan,Bedroom,78,9.8,True
138,2025-07-18,Desk Lamp,Office,46,2.9,True
138,2025-07-18,Washing Machine,Laundry,475,1.2,False
138,2025-07-18,Air Conditioner,Bedroom,1491,6.6,False
138,2025-07-18,Heater,Garage,1752,3.3,False
138,2025-07-19,Air Conditioner,Bedroom,1438,9.5,False
138,2025-07-19,Laptop,Office,78,6.7,True
138,2025-07-19,Heater,Garage,1650,3.8,False
138,2025-07-19,Refrigerator,Kitchen,155,24.0,True
138,2025-07-19,Ceiling Fan,Bedroom,85,9.1,True
138,2025-07-19,Desk Lamp,Office,41,5.0,True
138,2025-07-19,Washing Machine,Laundry,540,1.6,False
138,2025-07-19,Dryer,Laundry,2825,1.2,True
138,2025-07-20,Washing Machine,Laundry,512,1.4,False
138,2025-07-20,Refrigerator,Kitchen,154,24.0,True
138,2025-07-20,Laptop,Office,75,7.9,True
138,2025-07-20,Air Conditioner,Bedroom,1410,6.2,False
138,2025-07-20,Dryer,Laundry,3023,1.4,False
138,2025-07-20,Television,Living Room,183,5.1,True
138,2025-07-20,Heater,Garage,1829,2.5,False
138,2025-07-20,Ceiling Fan,Bedroom,82,7.5,True
138,2025-07-21,Microwave,Kitchen,1020,1.0,False
138,2025-07-21,Refrigerator,Kitchen,142,24.0,True
138,2025-07-21,Washing Machine,Laundry,505,1.1,False
138,2025-07-21,Desk Lamp,Office,30,5.8,True
138,2025-07-21,Heater,Garage,1807,2.2,False
138,2025-07-21,Laptop,Office,66,5.0,True
138,2025-07-22,Microwave,Kitchen,1068,0.4,False
138,2025-07-22,Air Conditioner,Bedroom,1580,9.1,False
138,2025-07-22,Dryer,Laundry,2882,1.5,True
138,2025-07-22,Laptop,Office,63,6.6,True
138,2025-07-22,Refrigerator,Kitchen,141,24.0,True
138,2025-07-22,Television,Living Room,220,3.2,True
138,2025-07-22,Washing Machine,Laundry,520,1.2,False
138,2025-07-22,Ceiling Fan,Bedroom,73,11.0,True
138,2025-07-23,Air Conditioner,Bedroom,1419,7.4,True
138,2025-07-23,Ceiling Fan,Bedroom,72,9.5,True
138,2025-07-23,Refrigerator,Kitchen,162,24.0,True
138,2025-07-23,Dryer,Laundry,3041,1.3,False
138,2025-07-23,Television,Living Room,246,3.3,True
138,2025-07-23,Desk Lamp,Office,55,4.3,False
138,2025-07-24,Washing Machine,Laundry,452,1.3,False
138,2025-07-24,Desk Lamp,Office,53,7.8,True
138,2025-07-24,Air Conditioner,Bedroom,1471,8.8,False
138,2025-07-24,Dryer,Laundry,2937,1.4,False
138,2025-07-24,Television,Living Room,195,2.5,True
138,2025-07-24,Heater,Garage,1675,4.2,False
138,2025-07-24,Ceiling Fan,Bedroom,76,11.4,True
138,2025-07-25,Television,Living Room,220,5.0,True
138,2025-07-25,Refrigerator,Kitchen,150,24.0,True
138,2025-07-25,Laptop,Office,80,3.5,False
138,2025-07-25,Dryer,Laundry,2972,1.4,True
138,2025-07-25,Air Conditioner,Bedroom,1438,7.9,False
138,2025-07-25,Microwave,Kitchen,1185,0.3,False
138,2025-07-26,Dryer,Laundry,2865,1.0,False
138,2025-07-26,Washing Machine,Laundry,478,1.6,False
138,2025-07-26,Laptop,Office,74,4.1,True
138,2025-07-26,Ceiling Fan,Bedroom,90,10.4,True
138,2025-07-26,Refrigerator,Kitchen,159,24.0,True
138,2025-07-27,Ceiling Fan,Bedroom,90,7.1,False
138,2025-07-27,Air Conditioner,Bedroom,1446,10.0,False
138,2025-07-27,Desk Lamp,Office,30,4.2,True
138,2025-07-27,Microwave,Kitchen,1068,0.9,False
138,2025-07-27,Television,Living Room,243,4.6,True
138,2025-07-27,Heater,Garage,1912,2.7,True
138,2025-07-28,Washing Machine,Laundry,482,1.4,False
138,2025-07-28,Microwave,Kitchen,1189,0.8,False
138,2025-07-28,Laptop,Office,67,3.1,True
138,2025-07-28,Air Conditioner,Bedroom,1551,5.8,False
138,2025-07-28,Heater,Garage,1858,2.6,False
138,2025-07-28,Dryer,Laundry,3088,1.3,False
138,2025-07-28,Refrigerator,Kitchen,148,24.0,True
138,2025-07-28,Ceiling Fan,Bedroom,90,8.0,False
138,2025-08-01,Refrigerator,Kitchen,143,24.0,True
138,2025-08-01,Heater,Garage,1700,2.5,False
138,2025-08-01,Washing Machine,Laundry,502,1.5,False
138,2025-08-01,Desk Lamp,Office,37,5.2,True
138,2025-08-01,Dryer,Laundry,3125,1.2,True
138,2025-08-02,Microwave,Kitchen,1291,1.0,False
138,2025-08-02,Desk Lamp,Office,45,3.7,True
138,2025-08-02,Laptop,Office,65,3.4,True
138,2025-08-02,Heater,Garage,1886,3.0,False
138,2025-08-02,Refrigerator,Kitchen,155,24.0,True
138,2025-08-02,Air Conditioner,Bedroom,1414,6.2,False
138,2025-08-03,Heater,Garage,1606,2.3,False
138,2025-08-03,Washing Machine,Laundry,509,1.1,False
138,2025-08-03,Laptop,Office,72,3.4,True
138,2025-08-03,Air Conditioner,Bedroom,1506,6.7,False
138,2025-08-03,Television,Living Room,225,2.6,False
138,2025-08-03,Desk Lamp,Office,36,7.4,True
138,2025-08-03,Microwave,Kitchen,1275,0.6,True
138,2025-08-04,Heater,Garage,1937,4.9,False
138,2025-08-04,Air Conditioner,Bedroom,1521,5.7,True
138,2025-08-04,Dryer,Laundry,2981,1.2,False
138,2025-08-04,Laptop,Office,74,4.4,True
138,2025-08-04,Washing Machine,Laundry,471,1.9,False
138,2025-08-04,Television,Living Room,241,3.6,False
138,2025-08-04,Microwave,Kitchen,1239,0.4,False
138,2025-08-05,Refrigerator,Kitchen,141,24.0,True
138,2025-08-05,Microwave,Kitchen,1079,0.7,False
138,2025-08-05,Dryer,Laundry,2976,1.3,False
138,2025-08-05,Air Conditioner,Bedroom,1505,4.8,False
138,2025-08-05,Heater,Garage,1927,4.4,False
138,2025-08-06,Desk Lamp,Office,44,5.5,True
138,2025-08-06,Heater,Garage,1818,4.5,True
138,2025-08-06,Refrigerator,Kitchen,159,24.0,True
138,2025-08-06,Air Conditioner,Bedroom,1508,5.4,False
138,2025-08-06,Laptop,Office,71,5.6,True
138,2025-08-06,Ceiling Fan,Bedroom,72,7.4,True
138,2025-08-06,Washing Machine,Laundry,467,1.5,False
138,2025-08-06,Television,Living Room,195,5.8,True
138,2025-08-07,Dryer,Laundry,3143,1.4,False
138,2025-08-07,Ceiling Fan,Bedroom,84,8.5,True
138,2025-08-07,Microwave,Kitchen,1016,0.4,False
138,2025-08-07,Television,Living Room,235,5.3,False
138,2025-08-07,Washing Machine,Laundry,451,1.9,False
138,2025-08-08,Ceiling Fan,Bedroom,85,6.5,True
138,2025-08-08,Heater,Garage,1808,4.2,False
138,2025-08-08,Laptop,Office,75,3.5,False
138,2025-08-08,Microwave,Kitchen,1266,0.9,False
138,2025-08-08,Washing Machine,Laundry,470,1.1,False
138,2025-08-08,Air Conditioner,Bedroom,1529,7.3,False
138,2025-08-09,Washing Machine,Laundry,493,1.2,False
138,2025-08-09,Refrigerator,Kitchen,161,24.0,True
138,2025-08-09,Dryer,Laundry,3015,0.9,False
138,2025-08-09,Air Conditioner,Bedroom,1436,5.7,True
138,2025-08-09,Television,Living Room,212,4.8,True
138,2025-08-09,Ceiling Fan,Bedroom,84,8.4,True
138,2025-08-09,Heater,Garage,1823,2.3,False
138,2025-08-10,Television,Living Room,184,3.5,True
138,2025-08-10,Refrigerator,Kitchen,170,24.0,True
138,2025-08-10,Desk Lamp,Office,44,6.8,True
138,2025-08-10,Washing Machine,Laundry,506,1.2,True
138,2025-08-10,Dryer,Laundry,3041,1.0,False
138,2025-08-10,Laptop,Office,63,3.5,True
138,2025-08-11,Ceiling Fan,Bedroom,90,8.5,True
138,2025-08-11,Dryer,Laundry,2958,1.0,False
138,2025-08-11,Laptop,Office,64,3.2,True
138,2025-08-11,Heater,Garage,1629,3.0,True
138,2025-08-11,Refrigerator,Kitchen,145,24.0,False
138,2025-08-11,Desk Lamp,Office,51,5.6,False
138,2025-08-11,Washing Machine,Laundry,509,2.0,False
138,2025-08-12,Dryer,Laundry,3083,0.9,False
138,2025-08-12,Air Conditioner,Bedroom,1465,9.8,False
138,2025-08-12,Refrigerator,Kitchen,166,24.0,True
138,2025-08-12,Ceiling Fan,Bedroom,74,8.7,True
138,2025-08-12,Heater,Garage,1672,2.1,False
138,2025-08-12,Washing Machine,Laundry,499,1.8,True
138,2025-08-12,Laptop,Office,79,6.7,True
138,2025-08-12,Television,Living Room,229,5.9,True
138,2025-08-13,Ceiling Fan,Bedroom,83,10.6,True
138,2025-08-13,Microwave,Kitchen,1148,0.8,False
138,2025-08-13,Heater,Garage,1956,4.8,False
138,2025-08-13,Air Conditioner,Bedroom,1450,8.1,False
138,2025-08-13,Dryer,Laundry,3133,1.4,False
138,2025-08-14,Dryer,Laundry,3044,0.9,False
138,2025-08-14,Air Conditioner,Bedroom,1522,8.9,False
138,2025-08-14,Laptop,Office,68,7.5,False
138,2025-08-14,Microwave,Kitchen,1252,0.5,False
138,2025-08-14,Heater,Garage,1868,2.3,True
138,2025-08-15,Microwave,Kitchen,1180,0.4,False
138,2025-08-15,Laptop,Office,73,3.6,True
138,2025-08-15,Washing Machine,Laundry,510,1.9,False
138,2025-08-15,Heater,Garage,1944,3.6,False
138,2025-08-15,Television,Living Room,231,5.8,True
138,2025-08-15,Air Conditioner,Bedroom,1427,6.0,False
138,2025-08-15,Desk Lamp,Office,39,6.0,False
138,2025-08-15,Dryer,Laundry,3020,1.1,True
138,2025-08-16,Desk Lamp,Office,53,2.1,True
138,2025-08-16,Laptop,Office,78,5.3,True
138,2025-08-16,Air Conditioner,Bedroom,1539,6.6,True
138,2025-08-16,Ceiling Fan,Bedroom,76,8.7,True
138,2025-08-16,Heater,Garage,1687,3.6,True
138,2025-08-16,Television,Living Room,209,2.4,True
138,2025-08-16,Microwave,Kitchen,1113,0.6,False
138,2025-08-16,Dryer,Laundry,2920,0.9,True
138,2025-08-17,Air Conditioner,Bedroom,1500,5.7,False
138,2025-08-17,Desk Lamp,Office,42,3.1,True
138,2025-08-17,Ceiling Fan,Bedroom,87,7.0,True
138,2025-08-17,Television,Living Room,250,4.1,False
138,2025-08-17,Dryer,Laundry,2839,1.1,False
138,2025-08-17,Laptop,Office,76,5.2,False
138,2025-08-18,Ceiling Fan,Bedroom,87,7.3,True
138,2025-08-18,Laptop,Office,63,7.7,False
138,2025-08-18,Air Conditioner,Bedroom,1418,7.1,False
138,2025-08-18,Refrigerator,Kitchen,168,24.0,False
138,2025-08-18,Dryer,Laundry,3109,1.4,False
138,2025-08-18,Desk Lamp,Office,31,4.9,True
138,2025-08-18,Television,Living Room,238,5.3,True
138,2025-08-19,Laptop,Office,70,5.5,True
138,2025-08-19,Air Conditioner,Bedroom,1495,7.7,False
138,2025-08-19,Dryer,Laundry,3064,0.8,False
138,2025-08-19,Washing Machine,Laundry,532,1.2,False
138,2025-08-19,Television,Living Room,188,2.9,False
138,2025-08-19,Desk Lamp,Office,59,7.5,False
138,2025-08-19,Refrigerator,Kitchen,140,24.0,True
138,2025-08-19,Heater,Garage,1974,4.1,False
138,2025-08-20,Television,Living Room,242,3.0,True
138,2025-08-20,Refrigerator,Kitchen,147,24.0,True
138,2025-08-20,Microwave,Kitchen,1261,0.3,False
138,2025-08-20,Laptop,Office,60,5.7,False
138,2025-08-20,Heater,Garage,1855,2.8,False
138,2025-08-21,Washing Machine,Laundry,533,1.4,True
138,2025-08-21,Microwave,Kitchen,1061,0.9,False
138,2025-08-21,Refrigerator,Kitchen,164,24.0,True
138,2025-08-21,Desk Lamp,Office,42,3.4,True
138,2025-08-21,Television,Living Room,200,3.2,False
138,2025-08-21,Dryer,Laundry,2940,0.8,False
138,2025-08-21,Laptop,Office,75,4.2,True
138,2025-08-22,Microwave,Kitchen,1043,0.9,False
138,2025-08-22,Dryer,Laundry,3031,0.9,True
138,2025-08-22,Air Conditioner,Bedroom,1562,7.0,False
138,2025-08-22,Heater,Garage,1618,4.5,True
138,2025-08-22,Refrigerator,Kitchen,169,24.0,True
138,2025-08-22,Ceiling Fan,Bedroom,78,11.7,False
138,2025-08-23,Laptop,Office,74,6.1,True
138,2025-08-23,Washing Machine,Laundry,524,1.4,False
138,2025-08-23,Microwave,Kitchen,1051,0.5,False
138,2025-08-23,Ceiling Fan,Bedroom,89,6.9,True
138,2025-08-23,Dryer,Laundry,3026,1.1,False
138,2025-08-23,Refrigerator,Kitchen,164,24.0,True
138,2025-08-23,Heater,Garage,1876,4.9,False
138,2025-08-23,Air Conditioner,Bedroom,1545,4.2,False
138,2025-08-24,Heater,Garage,1601,2.4,False
138,2025-08-24,Refrigerator,Kitchen,151,24.0,True
138,2025-08-24,Ceiling Fan,Bedroom,79,8.5,False
138,2025-08-24,Desk Lamp,Office,60,5.9,True
138,2025-08-24,Washing Machine,Laundry,497,1.1,False
138,2025-08-25,Ceiling Fan,Bedroom,77,7.9,True
138,2025-08-25,Desk Lamp,Office,52,5.7,True
138,2025-08-25,Dryer,Laundry,2935,1.3,True
138,2025-08-25,Refrigerator,Kitchen,141,24.0,True
138,2025-08-25,Heater,Garage,1632,3.1,False
138,2025-08-26,Laptop,Office,62,5.7,True
138,2025-08-26,Refrigerator,Kitchen,165,24.0,True
138,2025-08-26,Heater,Garage,1847,3.6,False
138,2025-08-26,Ceiling Fan,Bedroom,85,6.7,True
138,2025-08-26,Washing Machine,Laundry,530,1.9,True
138,2025-08-26,Desk Lamp,Office,60,5.6,True
138,2025-08-26,Microwave,Kitchen,1200,0.7,False
138,2025-08-26,Television,Living Room,231,2.6,True
138,2025-08-27,Ceiling Fan,Bedroom,88,6.8,True
138,2025-08-27,Television,Living Room,244,5.0,True
138,2025-08-27,Microwave,Kitchen,1270,0.7,True
138,2025-08-27,Refrigerator,Kitchen,157,24.0,True
138,2025-08-27,Air Conditioner,Bedroom,1592,9.9,False
138,2025-08-27,Washing Machine,Laundry,513,1.8,False
138,2025-08-27,Heater,Garage,1870,3.9,False
138,2025-08-28,Laptop,Office,73,6.9,True
138,2025-08-28,Washing Machine,Laundry,450,1.6,False
138,2025-08-28,Dryer,Laundry,3199,1.2,False
138,2025-08-28,Refrigerator,Kitchen,164,24.0,True
138,2025-08-28,Heater,Garage,1761,2.3,False
138,2025-09-01,Air Conditioner,Bedroom,1564,5.7,True
138,2025-09-01,Desk Lamp,Office,50,2.2,True
138,2025-09-01,Dryer,Laundry,3079,1.3,False
138,2025-09-01,Laptop,Office,71,7.4,True
138,2025-09-01,Microwave,Kitchen,1184,0.5,True
138,2025-09-01,Heater,Garage,1788,2.1,False
138,2025-09-01,Ceiling Fan,Bedroom,86,9.7,True
138,2025-09-02,Air Conditioner,Bedroom,1560,4.6,True
138,2025-09-02,Television,Living Room,212,3.8,True
138,2025-09-02,Desk Lamp,Office,36,5.0,True
138,2025-09-02,Dryer,Laundry,2995,1.4,True
138,2025-09-02,Refrigerator,Kitchen,159,24.0,True
138,2025-09-03,Dryer,Laundry,2867,1.0,False
138,2025-09-03,Desk Lamp,Office,53,3.3,True
138,2025-09-03,Heater,Garage,1756,4.9,False
138,2025-09-03,Microwave,Kitchen,1186,0.9,False
138,2025-09-03,Laptop,Office,62,3.3,True
138,2025-09-04,Television,Living Room,240,5.4,True
138,2025-09-04,Heater,Garage,1918,2.8,True
138,2025-09-04,Refrigerator,Kitchen,149,24.0,True
138,2025-09-04,Air Conditioner,Bedroom,1453,7.0,True
138,2025-09-04,Washing Machine,Laundry,453,1.2,True
138,2025-09-04,Ceiling Fan,Bedroom,85,9.9,True
138,2025-09-04,Desk Lamp,Office,58,6.3,False
138,2025-09-05,Heater,Garage,1668,4.4,False
138,2025-09-05,Washing Machine,Laundry,523,1.4,False
138,2025-09-05,Desk Lamp,Office,55,4.3,True
138,2025-09-05,Refrigerator,Kitchen,153,24.0,False
138,2025-09-05,Laptop,Office,77,3.8,True
138,2025-09-06,Desk Lamp,Office,57,4.2,True
138,2025-09-06,Refrigerator,Kitchen,142,24.0,True
138,2025-09-06,Ceiling Fan,Bedroom,84,10.5,True
138,2025-09-06,Laptop,Office,71,6.7,False
138,2025-09-06,Television,Living Room,219,4.7,False
138,2025-09-07,Air Conditioner,Bedroom,1500,7.9,False
138,2025-09-07,Heater,Garage,1718,2.8,False
138,2025-09-07,Ceiling Fan,Bedroom,88,11.5,True
138,2025-09-07,Microwave,Kitchen,1271,0.9,True
138,2025-09-07,Dryer,Laundry,3172,1.1,True
138,2025-09-07,Refrigerator,Kitchen,156,24.0,True
138,2025-09-07,Laptop,Office,64,6.4,True
138,2025-09-07,Washing Machine,Laundry,532,1.5,True
138,2025-09-08,Refrigerator,Kitchen,164,24.0,True
138,2025-09-08,Desk Lamp,Office,41,7.8,True
138,2025-09-08,Air Conditioner,Bedroom,1461,7.6,False
138,2025-09-08,Laptop,Office,69,3.8,True
138,2025-09-08,Television,Living Room,241,2.7,True
